"","Age","Year","Female","Male","Total"
"5674",99,1989,3597.87,503.22,4101.09
"5675",99,1990,3586.04,520.57,4106.61
"5676",99,1991,3401.5,505.6,3907.1
"5677",99,1992,3404.74,473.33,3878.07
"5678",99,1993,3118.41,405.72,3524.13
"5679",99,1994,2906.9,346.03,3252.93
"5680",99,1995,2766.045,344.61,3110.655
"5681",99,1996,2588.36,325.23,2913.59
"5682",99,1997,2511.42,292.08,2803.5
"5683",99,1998,2268.6,289.82,2558.42
"5684",99,1999,2686.16,335.1,3021.26
"5685",99,2000,2708.05,325.1,3033.15
"5686",99,2001,2317.62,283.83,2601.45
"5687",99,2002,2448.2,335.95,2784.15
"5688",99,2003,2623.39,371.31,2994.7
"5689",99,2004,2605.2,348.49,2953.69
"5690",99,2005,2649.9,362.25,3012.15
"5691",99,2006,2622.79,372.96,2995.75
"5692",99,2007,2769.9,385.17,3155.07
"5693",99,2008,2734.87,394.79,3129.66
"5694",99,2009,2724.32,413.8,3138.12
"5695",99,2010,3326.64,516.29,3842.93
"5696",99,2011,2966.54,487.17,3453.71
"5697",99,2012,3706.97,576.1,4283.07
"5698",99,2013,3780.74,662.51,4443.25
"5699",99,2014,4197.85,685.9,4883.75
"5700",99,2015,3485.4,592.57,4077.97
"5701",100,1959,1475.54,431.41,1906.95
"5702",100,1960,1474.62,426.72,1901.34
"5703",100,1961,1518.63,427.37,1946
"5704",100,1962,1527.99,442.8,1970.79
"5705",100,1963,1435.26,393.93,1829.19
"5706",100,1964,1503.68,399.95,1903.63
"5707",100,1965,1565.31,423.38,1988.69
"5708",100,1966,1441.42,394.32,1835.74
"5709",100,1967,1458.46,385.82,1844.28
"5710",100,1968,1532.18,389.9,1922.08
"5711",100,1969,1472.4,384.54,1856.94
"5712",100,1970,1637.77,470.45,2108.22
"5713",100,1971,1690.62,463.48,2154.1
"5714",100,1972,1531.8,393.29,1925.09
"5715",100,1973,1568.25,419.88,1988.13
"5716",100,1974,1576.13,398.97,1975.1
"5717",100,1975,1592.22,381.59,1973.81
"5718",100,1976,1640.21,391.25,2031.46
"5719",100,1977,1649.49,412.35,2061.84
"5720",100,1978,1752.06,403.92,2155.98
"5721",100,1979,1789.8,383.27,2173.07
"5722",100,1980,1962.37,429.44,2391.81
"5723",100,1981,2075.6,480.22,2555.82
"5724",100,1982,2072.99,418.4,2491.39
"5725",100,1983,2312.12,428.35,2740.47
"5726",100,1984,2365.65,399.38,2765.03
"5727",100,1985,2360.35,384.74,2745.09
"5728",100,1986,2366.76,385.91,2752.67
"5729",100,1987,2416.29,385.84,2802.13
"5730",100,1988,2642.2,393.3,3035.5
"5731",100,1989,2573.21,371.91,2945.12
"5732",100,1990,2502.28,342.38,2844.66
"5733",100,1991,2487.64,343.57,2831.21
"5734",100,1992,2345.74,324.01,2669.75
"5735",100,1993,2252.41,293.185,2545.595
"5736",100,1994,1914.06,227.87,2141.93
"5737",100,1995,1842.265,205.83,2048.095
"5738",100,1996,1760.93,203.46,1964.39
"5739",100,1997,1617.82,197.13,1814.95
"5740",100,1998,1586.04,176.41,1762.45
"5741",100,1999,1431.86,176.59,1608.45
"5742",100,2000,1617.25,202.73,1819.98
"5743",100,2001,1665.89,208.93,1874.82
"5744",100,2002,1502.54,186.43,1688.97
"5745",100,2003,1627.145,222.075,1849.215
"5746",100,2004,1717.92,244.44,1962.36
"5747",100,2005,1718.43,224.07,1942.5
"5748",100,2006,1702.28,227.1,1929.38
"5749",100,2007,1756.67,245.55,2002.22
"5750",100,2008,1864.11,266.83,2130.94
"5751",100,2009,1795.4,265.24,2060.64
"5752",100,2010,1816.65,278.51,2095.16
"5753",100,2011,2178.76,344.62,2523.38
"5754",100,2012,2040.23,340.56,2380.79
"5755",100,2013,2491.72,403.1,2894.82
"5756",100,2014,2545.55,469.09,3014.64
"5757",100,2015,2808.59,470.29,3278.88
"5758",101,1959,1097.53,321.82,1419.35
"5759",101,1960,1085.38,314.39,1399.77
"5760",101,1961,1109.96,311.99,1421.95
"5761",101,1962,1138.38,307.77,1446.15
"5762",101,1963,1064.66,300.46,1365.12
"5763",101,1964,1021.19,277.07,1298.26
"5764",101,1965,1074.34,281.01,1355.35
"5765",101,1966,1094.93,300.1,1395.03
"5766",101,1967,1034.62,274.63,1309.25
"5767",101,1968,1008.57,269.46,1278.03
"5768",101,1969,1103.15,284.95,1388.1
"5769",101,1970,1007.29,268.66,1275.95
"5770",101,1971,1111.62,320.22,1431.84
"5771",101,1972,1153.29,309.03,1462.32
"5772",101,1973,1015.37,260.84,1276.21
"5773",101,1974,1002.82,268.42,1271.24
"5774",101,1975,1079.91,268.67,1348.58
"5775",101,1976,1051.57,251.03,1302.6
"5776",101,1977,1115.78,269.62,1385.4
"5777",101,1978,1136.52,277.32,1413.84
"5778",101,1979,1255.33,284.56,1539.89
"5779",101,1980,1225.97,267.46,1493.43
"5780",101,1981,1394.13,315.87,1710
"5781",101,1982,1465.08,297.3,1762.38
"5782",101,1983,1507.03,289.63,1796.66
"5783",101,1984,1633.64,274.08,1907.72
"5784",101,1985,1652.19,272.37,1924.56
"5785",101,1986,1644.32,259.5,1903.82
"5786",101,1987,1672.62,270.38,1943
"5787",101,1988,1682.36,251.77,1934.13
"5788",101,1989,1781.02,263.94,2044.96
"5789",101,1990,1755.44,249.39,2004.83
"5790",101,1991,1647.22,221.48,1868.7
"5791",101,1992,1614.92,206.88,1821.8
"5792",101,1993,1428.605,187.64,1616.245
"5793",101,1994,1224.57,146.19,1370.76
"5794",101,1995,1104.175,124.11,1228.285
"5795",101,1996,1032.84,114.22,1147.06
"5796",101,1997,969.71,111.16,1080.87
"5797",101,1998,929.14,107.71,1036.85
"5798",101,1999,897.05,101.43,998.48
"5799",101,2000,826.95,98.49,925.44
"5800",101,2001,897.97,119.1,1017.07
"5801",101,2002,956.94,120.58,1077.52
"5802",101,2003,894.42,113.9,1008.32
"5803",101,2004,1002.23,137.66,1139.89
"5804",101,2005,1032.38,142.23,1174.61
"5805",101,2006,1033.44,137.12,1170.56
"5806",101,2007,1064.21,146.06,1210.27
"5807",101,2008,1127.7,163.67,1291.37
"5808",101,2009,1190.27,182.39,1372.66
"5809",101,2010,1163.94,184.9,1348.84
"5810",101,2011,1168.43,187.77,1356.2
"5811",101,2012,1456.77,245.35,1702.12
"5812",101,2013,1353.82,233.47,1587.29
"5813",101,2014,1671.38,284.75,1956.13
"5814",101,2015,1691.45,328.31,2019.76
"5815",102,1959,809.8,238.7,1048.5
"5816",102,1960,790.93,230.23,1021.16
"5817",102,1961,803.24,225.81,1029.05
"5818",102,1962,819.44,220.48,1039.92
"5819",102,1963,776.39,203.93,980.32
"5820",102,1964,742.41,207.52,949.93
"5821",102,1965,714.4,190.6,905
"5822",102,1966,736.52,196.66,933.18
"5823",102,1967,772.79,205.71,978.5
"5824",102,1968,701.26,188.88,890.14
"5825",102,1969,714.53,194.86,909.39
"5826",102,1970,735.74,195.94,931.68
"5827",102,1971,665.26,179.09,844.35
"5828",102,1972,738.1,207.99,946.09
"5829",102,1973,742.92,200.53,943.45
"5830",102,1974,627.72,161.69,789.41
"5831",102,1975,671.3,176.73,848.03
"5832",102,1976,694.61,173.7,868.31
"5833",102,1977,702.98,171.29,874.27
"5834",102,1978,758.39,179.04,937.43
"5835",102,1979,805.86,193.78,999.64
"5836",102,1980,847.2,197.89,1045.09
"5837",102,1981,864.34,197.6,1061.94
"5838",102,1982,971.2,189.74,1160.94
"5839",102,1983,1053.83,204.06,1257.89
"5840",102,1984,1049.08,180.86,1229.94
"5841",102,1985,1125.15,185.51,1310.66
"5842",102,1986,1134.65,181.72,1316.37
"5843",102,1987,1146.13,181.15,1327.28
"5844",102,1988,1144.24,172.93,1317.17
"5845",102,1989,1111.6,167.45,1279.05
"5846",102,1990,1188.29,173.73,1362.02
"5847",102,1991,1124.75,157.86,1282.61
"5848",102,1992,1037.56,128.64,1166.2
"5849",102,1993,951.36,115.89,1067.25
"5850",102,1994,743.51,88.95,832.46
"5851",102,1995,677.28,76.245,753.52
"5852",102,1996,592.54,65.45,657.99
"5853",102,1997,538.31,59.2,597.51
"5854",102,1998,534.72,57.95,592.67
"5855",102,1999,504.83,59.76,564.59
"5856",102,2000,502.36,54.43,556.79
"5857",102,2001,442.49,56.58,499.07
"5858",102,2002,500.98,67.28,568.26
"5859",102,2003,556.86,72.885,629.745
"5860",102,2004,540.6,69.99,610.59
"5861",102,2005,591.56,79.27,670.83
"5862",102,2006,611.03,86.69,697.72
"5863",102,2007,639.4,87.86,727.26
"5864",102,2008,676.52,97.35,773.87
"5865",102,2009,709.92,111.4,821.32
"5866",102,2010,757.39,126.08,883.47
"5867",102,2011,731.69,122.59,854.28
"5868",102,2012,759.91,131.11,891.02
"5869",102,2013,935.04,163.59,1098.63
"5870",102,2014,877.82,162.2,1040.02
"5871",102,2015,1110.61,198.68,1309.29
"5872",103,1959,592.38,175.65,768.03
"5873",103,1960,570.89,167.43,738.32
"5874",103,1961,574.84,162.34,737.18
"5875",103,1962,583.8,156.36,740.16
"5876",103,1963,546.49,142.39,688.88
"5877",103,1964,529.98,138.19,668.17
"5878",103,1965,508.03,139.59,647.62
"5879",103,1966,479.6,131.64,611.24
"5880",103,1967,511.05,132.62,643.67
"5881",103,1968,513.14,139.36,652.5
"5882",103,1969,488.82,135.07,623.89
"5883",103,1970,464,131.74,595.74
"5884",103,1971,472.16,128.07,600.23
"5885",103,1972,429.42,112.8,542.22
"5886",103,1973,461.24,132.01,593.25
"5887",103,1974,443,120.39,563.39
"5888",103,1975,410.27,103.89,514.16
"5889",103,1976,419.77,112.11,531.88
"5890",103,1977,456.31,117.43,573.74
"5891",103,1978,471.48,112.4,583.88
"5892",103,1979,532.49,124.04,656.53
"5893",103,1980,536.05,134.35,670.4
"5894",103,1981,593.2,147.18,740.38
"5895",103,1982,594.67,114.84,709.51
"5896",103,1983,691.31,129.23,820.54
"5897",103,1984,722.74,124.23,846.97
"5898",103,1985,712.9,121.63,834.53
"5899",103,1986,762.19,122.44,884.63
"5900",103,1987,778.11,126.26,904.37
"5901",103,1988,772.28,113.88,886.16
"5902",103,1989,740.69,113.65,854.34
"5903",103,1990,727.53,109.24,836.77
"5904",103,1991,740.29,107.47,847.76
"5905",103,1992,686.59,88.34,774.93
"5906",103,1993,590.395,69.525,659.92
"5907",103,1994,473.13,52.17,525.3
"5908",103,1995,393.61,44.21,437.82
"5909",103,1996,344.58,38.03,382.61
"5910",103,1997,291.26,32.07,323.33
"5911",103,1998,284.5,29.2,313.7
"5912",103,1999,278.72,30.99,309.71
"5913",103,2000,274.05,30.78,304.83
"5914",103,2001,258.86,30.39,289.25
"5915",103,2002,239.85,31.19,271.04
"5916",103,2003,285.25,40.055,325.305
"5917",103,2004,330.75,44.6,375.35
"5918",103,2005,313.93,39.88,353.81
"5919",103,2006,344.91,48.26,393.17
"5920",103,2007,374.78,55.54,430.32
"5921",103,2008,403.2,58.44,461.64
"5922",103,2009,420.47,66.04,486.51
"5923",103,2010,443.65,76.33,519.98
"5924",103,2011,465.32,82.09,547.41
"5925",103,2012,464.23,84.05,548.28
"5926",103,2013,472.36,85.03,557.39
"5927",103,2014,586.05,111.31,697.36
"5928",103,2015,568.8,112.4,681.2
"5929",104,1959,429.91,128.42,558.33
"5930",104,1960,407.82,120.51,528.33
"5931",104,1961,407.1,115.77,522.87
"5932",104,1962,411.01,110.07,521.08
"5933",104,1963,380.46,98.18,478.64
"5934",104,1964,364.78,94.55,459.33
"5935",104,1965,354.24,90.74,444.98
"5936",104,1966,333.76,95.17,428.93
"5937",104,1967,327.04,87.26,414.3
"5938",104,1968,332.34,88.47,420.81
"5939",104,1969,351.98,98.65,450.63
"5940",104,1970,308.59,89.6,398.19
"5941",104,1971,288.88,84.32,373.2
"5942",104,1972,295.88,78.29,374.17
"5943",104,1973,260.02,69.66,329.68
"5944",104,1974,264.48,76.64,341.12
"5945",104,1975,282.41,75.49,357.9
"5946",104,1976,249.12,64.57,313.69
"5947",104,1977,270.84,75,345.84
"5948",104,1978,302.15,76.21,378.36
"5949",104,1979,327.95,77.3,405.25
"5950",104,1980,349.24,85.73,434.97
"5951",104,1981,373.22,100.66,473.88
"5952",104,1982,403,82.68,485.68
"5953",104,1983,419.31,77.6,496.91
"5954",104,1984,466.89,76.58,543.47
"5955",104,1985,484.74,83.12,567.86
"5956",104,1986,476.73,79.5,556.23
"5957",104,1987,514.42,84.72,599.14
"5958",104,1988,514.29,77.65,591.94
"5959",104,1989,492.09,74.37,566.46
"5960",104,1990,475.33,73.1,548.43
"5961",104,1991,440.26,66.06,506.32
"5962",104,1992,437.33,57.7,495.03
"5963",104,1993,376.895,46.06,422.955
"5964",104,1994,280.01,29.52,309.53
"5965",104,1995,239.5,24.74,264.24
"5966",104,1996,189.28,20.62,209.9
"5967",104,1997,159.13,17.49,176.62
"5968",104,1998,147.4,14.91,162.31
"5969",104,1999,142,14.87,156.87
"5970",104,2000,146.65,15.29,161.94
"5971",104,2001,135.79,16.66,152.45
"5972",104,2002,136.3,16.13,152.43
"5973",104,2003,133.82,18.195,152.02
"5974",104,2004,166.65,24.22,190.87
"5975",104,2005,189.24,25.31,214.55
"5976",104,2006,180.69,24.24,204.93
"5977",104,2007,209.89,31.01,240.9
"5978",104,2008,234.78,37,271.78
"5979",104,2009,247.7,39.33,287.03
"5980",104,2010,258.21,44.84,303.05
"5981",104,2011,266.34,48.68,315.02
"5982",104,2012,287.73,55.12,342.85
"5983",104,2013,280.94,53.1,334.04
"5984",104,2014,287.06,56.79,343.85
"5985",104,2015,371.44,76.3,447.74
"5986",105,1959,309.12,93.73,402.85
"5987",105,1960,288.59,86.01,374.6
"5988",105,1961,284.96,81.5,366.46
"5989",105,1962,286.23,76.76,362.99
"5990",105,1963,261.36,67.12,328.48
"5991",105,1964,248.18,63.73,311.91
"5992",105,1965,237.85,60.47,298.32
"5993",105,1966,227.45,61.07,288.52
"5994",105,1967,223.67,62.01,285.68
"5995",105,1968,208.17,57.26,265.43
"5996",105,1969,224.44,62.01,286.45
"5997",105,1970,215.75,64.24,279.99
"5998",105,1971,186.01,55.97,241.98
"5999",105,1972,175.45,49.82,225.27
"6000",105,1973,173.34,47.21,220.55
"6001",105,1974,143.11,38.64,181.75
"6002",105,1975,164.12,46.88,211
"6003",105,1976,166.2,46.07,212.27
"6004",105,1977,157.94,42.71,200.65
"6005",105,1978,177.02,48.02,225.04
"6006",105,1979,208.37,52.1,260.47
"6007",105,1980,212.09,53.38,265.47
"6008",105,1981,242.05,64.7,306.75
"6009",105,1982,250.49,54.34,304.83
"6010",105,1983,281.44,55.56,337
"6011",105,1984,279.12,44.6,323.72
"6012",105,1985,308.96,51.01,359.97
"6013",105,1986,320.16,53.85,374.01
"6014",105,1987,316.84,54.87,371.71
"6015",105,1988,333.59,50.87,384.46
"6016",105,1989,320.4,50.13,370.53
"6017",105,1990,312.11,47.59,359.7
"6018",105,1991,279.23,43.21,322.44
"6019",105,1992,251.34,33.96,285.3
"6020",105,1993,231.225,28.84,260.065
"6021",105,1994,170.23,18.45,188.68
"6022",105,1995,135.33,13.22,148.55
"6023",105,1996,108.63,10.81,119.44
"6024",105,1997,81.69,8.67,90.36
"6025",105,1998,77.01,7.55,84.56
"6026",105,1999,70.42,7.19,77.61
"6027",105,2000,72.29,6.83,79.12
"6028",105,2001,69.77,7.99,77.76
"6029",105,2002,69.32,8.46,77.78
"6030",105,2003,74.53,8.99,83.52
"6031",105,2004,77.04,10.77,87.81
"6032",105,2005,93.99,13.48,107.47
"6033",105,2006,107.7,15.49,123.19
"6034",105,2007,109.36,15.59,124.95
"6035",105,2008,130.62,20.75,151.37
"6036",105,2009,142.69,24.8,167.49
"6037",105,2010,149.51,26.24,175.75
"6038",105,2011,151.43,27.93,179.36
"6039",105,2012,160.31,31.87,192.18
"6040",105,2013,169.29,33.74,203.03
"6041",105,2014,167.28,34.96,202.24
"6042",105,2015,179.36,38.71,218.07
"6043",106,1959,220.54,67.79,288.33
"6044",106,1960,201.87,61.31,263.18
"6045",106,1961,197.42,56.76,254.18
"6046",106,1962,196.85,52.64,249.49
"6047",106,1963,177.47,45.35,222.82
"6048",106,1964,166.3,42.59,208.89
"6049",106,1965,157.78,39.53,197.31
"6050",106,1966,149.1,40.14,189.24
"6051",106,1967,149.66,39.11,188.77
"6052",106,1968,139.35,40.04,179.39
"6053",106,1969,138.42,39.71,178.13
"6054",106,1970,133.46,39.61,173.07
"6055",106,1971,125.68,39.21,164.89
"6056",106,1972,109.21,31.7,140.91
"6057",106,1973,99.25,29.21,128.46
"6058",106,1974,91.32,25.16,116.48
"6059",106,1975,86.42,22.68,109.1
"6060",106,1976,93.23,28.13,121.36
"6061",106,1977,103.46,30.23,133.69
"6062",106,1978,102.01,26.91,128.92
"6063",106,1979,120.99,32.53,153.52
"6064",106,1980,132.95,36.03,168.98
"6065",106,1981,146.42,40.68,187.1
"6066",106,1982,160.56,33.24,193.8
"6067",106,1983,173.38,36.2,209.58
"6068",106,1984,184.44,31.02,215.46
"6069",106,1985,182.56,29.53,212.09
"6070",106,1986,201.43,32.76,234.19
"6071",106,1987,209.56,37.14,246.7
"6072",106,1988,201.71,32.18,233.89
"6073",106,1989,203.35,32.43,235.78
"6074",106,1990,198.78,31.63,230.41
"6075",106,1991,177.72,27.46,205.18
"6076",106,1992,153.93,21.23,175.16
"6077",106,1993,127.76,16.255,144.02
"6078",106,1994,99.19,10.69,109.88
"6079",106,1995,78.535,7.835,86.37
"6080",106,1996,57.69,5.26,62.95
"6081",106,1997,43.65,4.17,47.82
"6082",106,1998,37.61,3.25,40.86
"6083",106,1999,35.15,3.35,38.5
"6084",106,2000,34.72,3.02,37.74
"6085",106,2001,32.82,3.27,36.09
"6086",106,2002,34.45,3.84,38.29
"6087",106,2003,37.015,4.425,41.44
"6088",106,2004,42.24,4.97,47.21
"6089",106,2005,42.91,5.76,48.67
"6090",106,2006,52.88,8.11,60.99
"6091",106,2007,64.93,10.08,75.01
"6092",106,2008,67.79,10.43,78.22
"6093",106,2009,78.41,13.88,92.29
"6094",106,2010,84.63,16.32,100.95
"6095",106,2011,85.58,15.66,101.24
"6096",106,2012,88.57,17.72,106.29
"6097",106,2013,91.5,18.71,110.21
"6098",106,2014,98.67,21.79,120.46
"6099",106,2015,104.97,23.89,128.86
"6100",107,1959,155.69,48.68,204.37
"6101",107,1960,139.88,43.16,183.04
"6102",107,1961,134.95,39.56,174.51
"6103",107,1962,133.98,35.58,169.56
"6104",107,1963,118.8,29.89,148.69
"6105",107,1964,110.06,28.08,138.14
"6106",107,1965,102.81,25.6,128.41
"6107",107,1966,96.59,25.8,122.39
"6108",107,1967,96.28,25.21,121.49
"6109",107,1968,91.11,24.85,115.96
"6110",107,1969,91.31,27.51,118.82
"6111",107,1970,79.72,24.81,104.53
"6112",107,1971,75.08,23.6,98.68
"6113",107,1972,71.17,21.28,92.45
"6114",107,1973,59.42,17.85,77.27
"6115",107,1974,49.83,14.79,64.62
"6116",107,1975,53.58,14.31,67.89
"6117",107,1976,47.33,13.03,60.36
"6118",107,1977,56.76,18.37,75.13
"6119",107,1978,65.99,18.85,84.84
"6120",107,1979,69.2,18.01,87.21
"6121",107,1980,76.05,22.43,98.48
"6122",107,1981,91.55,27.78,119.33
"6123",107,1982,95.94,19.87,115.81
"6124",107,1983,110.2,21.8,132
"6125",107,1984,111.89,19.41,131.3
"6126",107,1985,119.06,20.51,139.57
"6127",107,1986,117.8,18.73,136.53
"6128",107,1987,129.64,22.58,152.22
"6129",107,1988,130.96,21.29,152.25
"6130",107,1989,120.51,20.31,140.82
"6131",107,1990,123.6,20.13,143.73
"6132",107,1991,109.81,17.82,127.63
"6133",107,1992,94.37,12.81,107.18
"6134",107,1993,75.195,9.71,84.905
"6135",107,1994,51.89,5.54,57.43
"6136",107,1995,43.54,4.12,47.655
"6137",107,1996,31.45,2.86,34.31
"6138",107,1997,21.4,1.7,23.1
"6139",107,1998,19.06,1.35,20.41
"6140",107,1999,16.21,1.09,17.3
"6141",107,2000,16.73,1.16,17.89
"6142",107,2001,15.04,1.25,16.29
"6143",107,2002,15.47,1.28,16.75
"6144",107,2003,17.865,1.835,19.7
"6145",107,2004,20.5,2.18,22.68
"6146",107,2005,23.17,2.28,25.45
"6147",107,2006,23.91,3.3,27.21
"6148",107,2007,31.71,5.16,36.87
"6149",107,2008,40.14,6.85,46.99
"6150",107,2009,40.31,6.91,47.22
"6151",107,2010,45.48,9.02,54.5
"6152",107,2011,47.18,9.36,56.54
"6153",107,2012,48.49,9.31,57.8
"6154",107,2013,48.89,9.85,58.74
"6155",107,2014,52.09,11.71,63.8
"6156",107,2015,62.22,14.85,77.07
"6157",108,1959,109.2,34.72,143.92
"6158",108,1960,95.59,30.08,125.67
"6159",108,1961,91.29,27.1,118.39
"6160",108,1962,89.84,24.16,114
"6161",108,1963,78.68,19.26,97.94
"6162",108,1964,71.64,17.87,89.51
"6163",108,1965,66.11,16.29,82.4
"6164",108,1966,61.26,16.46,77.72
"6165",108,1967,61.31,15.8,77.11
"6166",108,1968,57.22,15.71,72.93
"6167",108,1969,58.76,16.92,75.68
"6168",108,1970,50.93,16.83,67.76
"6169",108,1971,43.19,14.35,57.54
"6170",108,1972,40.98,12.21,53.19
"6171",108,1973,37.11,11.53,48.64
"6172",108,1974,28.17,8.29,36.46
"6173",108,1975,28.29,8.02,36.31
"6174",108,1976,28.18,8.03,36.21
"6175",108,1977,28.2,8.17,36.37
"6176",108,1978,35.55,11.4,46.95
"6177",108,1979,44.39,12.55,56.94
"6178",108,1980,42.93,12.34,55.27
"6179",108,1981,52.16,17.42,69.58
"6180",108,1982,59.3,12.87,72.17
"6181",108,1983,65.25,12.87,78.12
"6182",108,1984,70.02,10.95,80.97
"6183",108,1985,71.34,12.67,84.01
"6184",108,1986,75.85,12.94,88.79
"6185",108,1987,74.81,12.85,87.66
"6186",108,1988,79.27,12.61,91.88
"6187",108,1989,76.71,13.33,90.04
"6188",108,1990,71.98,12.45,84.43
"6189",108,1991,65.98,10.93,76.91
"6190",108,1992,56.28,7.88,64.16
"6191",108,1993,44.115,5.53,49.65
"6192",108,1994,28.92,3.01,31.93
"6193",108,1995,21.565,1.905,23.47
"6194",108,1996,16.23,1.16,17.39
"6195",108,1997,10.76,0.77,11.53
"6196",108,1998,NA,8.74,0.29
"6197",108,1999,NA,7.69,0.3
"6198",108,2000,NA,7.27,0
"6199",108,2001,NA,6.84,0.28
"6200",108,2002,NA,6.75,0.28
"6201",108,2003,NA,7.575,0.315
"6202",108,2004,NA,9.55,0.73
"6203",108,2005,10.9,0.7,11.6
"6204",108,2006,12.71,0.98,13.69
"6205",108,2007,14.29,1.94,16.23
"6206",108,2008,19.48,3.38,22.86
"6207",108,2009,23.66,4.59,28.25
"6208",108,2010,22.93,4.37,27.3
"6209",108,2011,24.4,4.96,29.36
"6210",108,2012,25.75,5.2,30.95
"6211",108,2013,25.71,4.47,30.18
"6212",108,2014,27.07,5.86,32.93
"6213",108,2015,32.95,7.84,40.79
"6214",109,1959,75.51,24.9,100.41
"6215",109,1960,64.83,20.75,85.58
"6216",109,1961,60.71,18.31,79.02
"6217",109,1962,59.61,16,75.61
"6218",109,1963,51.17,12.57,63.74
"6219",109,1964,46.13,10.99,57.12
"6220",109,1965,41.66,9.78,51.44
"6221",109,1966,38.34,10.29,48.63
"6222",109,1967,38.07,9.85,47.92
"6223",109,1968,35.67,9.56,45.23
"6224",109,1969,36.3,10.57,46.87
"6225",109,1970,31.57,10.12,41.69
"6226",109,1971,26.58,9.47,36.05
"6227",109,1972,22.63,6.96,29.59
"6228",109,1973,20.47,6.32,26.79
"6229",109,1974,16.44,4.88,21.32
"6230",109,1975,15.29,4.01,19.3
"6231",109,1976,14.14,4.26,18.4
"6232",109,1977,16.36,4.97,21.33
"6233",109,1978,17.36,4.72,22.08
"6234",109,1979,23.53,7.61,31.14
"6235",109,1980,27.11,8.64,35.75
"6236",109,1981,29.4,9.62,39.02
"6237",109,1982,33.26,7.39,40.65
"6238",109,1983,40,8.25,48.25
"6239",109,1984,40.72,6.05,46.77
"6240",109,1985,44.1,6.89,50.99
"6241",109,1986,44.93,7.8,52.73
"6242",109,1987,47.31,8.92,56.23
"6243",109,1988,45.02,6.89,51.91
"6244",109,1989,45.27,7.82,53.09
"6245",109,1990,45.07,8.1,53.17
"6246",109,1991,36.83,6.6,43.43
"6247",109,1992,32.38,4.37,36.75
"6248",109,1993,25.33,3.195,28.525
"6249",109,1994,15.89,1.48,17.37
"6250",109,1995,11.41,0.885,12.295
"6251",109,1996,NA,7.35,0.33
"6252",109,1997,NA,4.95,0
"6253",109,1998,NA,4.1,0
"6254",109,1999,NA,3.16,0
"6255",109,2000,NA,3.18,0
"6256",109,2001,NA,2.59,0
"6257",109,2002,NA,2.84,0
"6258",109,2003,NA,3.085,0
"6259",109,2004,NA,3.68,0
"6260",109,2005,NA,4.8,0
"6261",109,2006,NA,5.71,0
"6262",109,2007,NA,7.49,0.26
"6263",109,2008,NA,8.74,1.12
"6264",109,2009,11.29,2.11,13.4
"6265",109,2010,13.19,2.92,16.11
"6266",109,2011,11.88,2.21,14.09
"6267",109,2012,12.49,2.55,15.04
"6268",109,2013,12.94,2.08,15.02
"6269",109,2014,13.68,2.15,15.83
"6270",109,2015,17.11,3.78,20.89
"6271",110,1959,153.58,52.25,205.83
"6272",110,1960,119.07,39.95,159.02
"6273",110,1961,106.29,32.64,138.93
"6274",110,1962,101.67,26.14,127.81
"6275",110,1963,82.73,17.64,100.37
"6276",110,1964,70.51,14.87,85.38
"6277",110,1965,60.56,11.01,71.57
